OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,PropertyGFATotal - PropertyGFAParking,Densite_etage,Age,Pourc_elec,Pourc_gas,Pourc_steam
25464,2016,NonResidential,Small- and Mid-Sized Office,Waterworks Offices + Marina,1818 Westlake Ave N,Seattle,WA,98109.0,4088803975,7,Magnolia / queen anne,47.63575,-122.33895,1965,1.0,4,30840,0,30840,"Office, Restaurant",Office,29255.0,Restaurant,1180.0,,,,30.0,116.4000015,126.1999969,251.6000061,261.8999939,3542708.5,3840161.75,0.0,552255.0,1884294.0,16584.14063,1658414.0,False,,Compliant,,101.21,3.28,30840,2.0,58,0.5318794927666219,0.4681203660984244,0.0
25471,2016,NonResidential,Other,National Barricade Seattle,6518 Ravenna Ave NE,Seattle,WA,98115.0,7169200020,4,Northeast,47.67642,-122.3035,1946,1.0,1,20332,0,20332,Other,Other,20332.0,,,,,,,19.29999924,21.20000076,42.29999924,45.29999924,392683.6875,431857.6875,0.0,62698.30078,213927.0,1787.57019,178757.0,False,,Compliant,,10.99,0.54,20332,0.5,77,0.5447819881746425,0.4552188076312694,0.0
25513,2016,NonResidential,Worship Facility,St. Therese Parish,3416 E. Marion,Seattle,WA,98122.0,9184700280,3,Central,47.61118,-122.288,1900,1.0,1,21850,0,21850,Worship Facility,Worship Facility,21850.0,,,,,,100.0,14.5,16.5,23.10000038,26.0,317794.4063,359962.5938,0.0,24049.30078,82056.0,2357.380127,235738.0,False,,Compliant,,13.09,0.6,21850,0.5,123,0.2582046706087665,0.7417940508917007,0.0
25528,2016,NonResidential,Large Office,Waterfront Place,1011 Western Ave,Seattle,WA,98104.0,9195900000,7,Downtown,47.60449,-122.33803,1983,1.0,13,307557,83064,224493,"Multifamily Housing, Office, Parking, Retail Store",Office,162422.0,Parking,83064.0,Multifamily Housing,55065.0,,,40.79999924,41.5,128.0,130.3999939,9512829.0,9691704.0,0.0,2788050.25,9512827.0,0.0,0.0,False,,Compliant,,66.32,0.22,224493,6.5,40,0.9999997897576,0.0,0.0
25537,2016,NonResidential,Self-Storage Facility,FremontBridgeMini,319 Nickerson St,Seattle,WA,98109.0,5244800055,7,Magnolia / queen anne,47.64633,-122.3508,1918,1.0,2,28309,0,28309,Self-Storage Facility,Self-Storage Facility,28309.0,,,,,,,15.19999981,17.60000038,33.59999847,36.5,430308.9063,498364.9063,0.0,69894.70313,238481.0,1918.280273,191828.0,False,,Compliant,,11.85,0.42,28309,1.0,105,0.5542088404596891,0.4457913772908586,0.0
25540,2016,NonResidential,Hotel,Pioneer Square Hotel,77 Yesler Way,Seattle,WA,98104.0,5247800005,7,Downtown,47.60154,-122.3352,1914,1.0,4,45500,0,45500,Hotel,Hotel,45500.0,,,,,,77.0,61.5,64.5,116.9000015,121.3000031,2799595.0,2934339.25,941139.6875,313468.0,1069553.0,7889.02002,788902.0,False,,Compliant,,122.0,2.68,45500,2.0,109,0.38203847342204855,0.28179147340954674,0.33616994154511637
25541,2016,NonResidential,Small- and Mid-Sized Office,The Maynard Building,119 1st Ave. S.,Seattle,WA,98104.0,5247800035,7,Downtown,47.60106,-122.33458,1900,1.0,5,38376,0,38376,"Office, Retail Store",Office,29258.0,Retail Store,2409.0,,,,,65.0,67.69999695,204.1000061,212.3999939,2058532.875,2142457.5,0.0,603321.375,2058533.0,0.0,0.0,False,,Compliant,,14.35,0.37,38376,2.5,123,1.0000000607228583,0.0,0.0
25543,2016,NonResidential,Small- and Mid-Sized Office,Gatzert/Schwabacher,103 1st Ave,Seattle,WA,98104.0,5247800046,7,Downtown,47.60149,-122.33458,1900,1.0,4,42804,0,42804,"Office, Retail Store",Office,24120.0,Retail Store,6583.0,,,,,50.29999924,52.0,105.1999969,110.6999969,1544501.75,1598032.0,0.0,225503.0938,769417.0,7750.851074,775085.0,False,,Compliant,,46.53,1.09,42804,2.0,123,0.4981651849860319,0.5018349768784658,0.0
25548,2016,NonResidential,Small- and Mid-Sized Office,New England,319 1st Ave,Seattle,WA,98104.0,5247800105,7,Downtown,47.60023,-122.33459,1900,1.0,4,33300,0,33300,"Office, Restaurant, Retail Store, Self-Storage Facility",Office,26639.0,Restaurant,2820.0,Retail Store,2377.0,,,38.70000076,40.70000076,108.0999985,109.8000031,1287497.375,1355968.5,0.0,315212.0,1075503.0,2119.939941,211994.0,False,,Compliant,,18.76,0.56,33300,2.0,123,0.8353438390505457,0.1646558696867246,0.0
25554,2016,NonResidential,Other,Alaskan Way,304 Alaskan Way S,Seattle,WA,98104.0,5247800140,7,Downtown,47.59976,-122.33514,1900,1.0,3,22200,0,22200,Other,Other,22200.0,,,,,,,8.5,10.39999962,15.0,17.5,188745.7031,231847.0938,0.0,18890.0,64453.0,1242.929932,124293.0,False,,Compliant,,7.05,0.32,22200,1.5,123,0.34148062149977493,0.6585209515161672,0.0
25563,2016,NonResidential,Warehouse,Nautical Landing,2500 Westlake Ave N,Seattle,WA,98109.0,4088804350,7,Magnolia / queen anne,47.64306,-122.34219,1968,1.0,2,29498,0,29498,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,19749.0,Office,9148.0,,,,,130.3999939,136.0,372.2999878,378.1000061,3768900.5,3930355.5,0.0,953599.875,3253683.0,5152.17041,515217.0,False,,Compliant,,50.05,1.7,29498,1.0,55,0.8632976646637395,0.1367022026715749,0.0
25567,2016,NonResidential,Warehouse,1109 N NORTHLAKE WAY,1109 N NORTHLAKE WAY,Seattle,WA,98103.0,4088804520,4,Lake union,47.64793,-122.34358,1938,1.0,1,23050,0,23050,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,23050.0,,,,,,27.0,20.20000076,21.10000038,63.59999847,66.30000305,466672.6875,486485.3125,0.0,136773.9063,466673.0,0.0,0.0,False,,Compliant,,3.25,0.14,23050,0.5,85,1.0000006696342176,0.0,0.0
25568,2016,NonResidential,Small- and Mid-Sized Office,Talon Northlake LLC,1341 N Northlake Way,Seattle,WA,98103.0,4088804565,4,Lake union,47.64747,-122.34086,2008,1.0,4,48350,0,48350,Office,,,,,,,,45.0,72.19999695,74.69999695,226.6000061,234.6000061,3168131.0,3280955.5,0.0,928526.0,3168131.0,0.0,0.0,False,,Compliant,,22.09,0.46,48350,2.0,15,1.0,0.0,0.0
25572,2016,NonResidential,Retail Store,PETCO,809 NE 45 STREET,Seattle,WA,98105.0,4092300005,4,Northeast,47.66097,-122.3192,1930,1.0,1,46059,0,46059,Retail Store,Retail Store,46000.0,,,,,,82.0,34.40000153,36.0,98.59999847,100.1999969,1582655.875,1656820.0,0.0,402718.0,1374074.0,2085.819824,208582.0,False,,Compliant,,20.66,0.45,46059,0.5,93,0.8682076891794307,0.13179238980173122,0.0
25635,2016,NonResidential,Medical Office,Seattle Healing Arts,6300 9th Ave NE,Seattle,WA,98115.0,9221400445,4,Northeast,47.67437,-122.3181,1970,1.0,2,23595,0,23595,Medical Office,Medical Office,23595.0,,,,,,72.0,34.59999847,34.90000153,107.1999969,107.5,817409.625,823716.875,0.0,234290.9063,799401.0,180.0899963,18009.0,False,,Compliant,,6.53,0.28,23595,1.0,53,0.9779686653432788,0.022031793423034383,0.0
25657,2016,NonResidential,Small- and Mid-Sized Office,Herman Blumenthal Building,122 South Jackson,Seattle,WA,98104.0,5247800350,7,Downtown,47.59938,-122.33328,1900,1.0,3,28142,0,28142,Office,Office,28142.0,,,,,,96.0,30.10000038,32.40000153,64.19999695,66.19999695,847097.8125,911154.125,340615.5938,121366.1016,414101.0,923.8099976,92381.0,False,,Compliant,,34.08,1.21,28142,1.5,123,0.48884673515787175,0.1090558830831593,0.40209712358335237
25658,2016,NonResidential,Small- and Mid-Sized Office,The Occidental Building,311 Occidental Ave. S.,Seattle,WA,98104.0,5247800355,7,Downtown,47.59954,-122.33327,1900,1.0,3,28760,0,28760,"Non-Refrigerated Warehouse, Office, Retail Store",Office,12314.0,Retail Store,6020.0,Non-Refrigerated Warehouse,6000.0,,,107.5,112.0,165.1999969,170.6000061,2615973.5,2726126.75,500752.8125,167702.0938,572200.0,15430.20996,1543021.0,False,,Compliant,,124.59,4.33,28760,1.5,123,0.21873310260979326,0.5898458069242674,0.191421209924336
25659,2016,NonResidential,Small- and Mid-Sized Office,Union Trust Building,119 S. Main Street,Seattle,WA,98104.0,5247800360,7,Downtown,47.59979,-122.33318,1902,1.0,4,39030,0,39030,"Office, Retail Store",Office,32001.0,Retail Store,6685.0,,,,99.0,18.39999962,20.0,47.70000076,49.29999924,713326.875,773324.6875,0.0,153675.7969,524342.0,1889.849976,188985.0,False,,Compliant,,13.69,0.35,39030,2.0,121,0.7350655335956605,0.2649346416395709,0.0
25661,2016,NonResidential,Small- and Mid-Sized Office,Buttnick City Loan,206 1st Avenue South,Seattle,WA,98104.0,5247800380,7,Downtown,47.60071,-122.33377,1909,0.0,3,47215,0,47215,"Office, Retail Store",Office,23659.0,Retail Store,22376.0,,,,58.0,45.5,46.40000153,131.6000061,135.1000061,2092696.0,2136896.0,0.0,468222.3125,1597575.0,9918.134766,991813.0,False,,Compliant,,63.81,1.35,47215,3.0,114,0.7634051959768643,0.4739403143122556,0.0
25663,2016,Nonresidential COS,Other,East Precinct,1519 12th Ave,Seattle,WA,98122.0,6003500315,3,East,47.61492,-122.31728,1926,1.0,2,61580,27000,34580,"Other, Parking",Other,36280.0,Parking,23154.0,,,,,115.8000031,123.8000031,313.2000122,332.3999939,4199443.0,4489734.5,0.0,975101.0,3327045.0,8723.980469,872398.0,False,,Compliant,,69.53,1.13,34580,1.0,97,0.7922586400148781,0.20774135998512183,0.0
25664,2016,NonResidential,Small- and Mid-Sized Office,Ballou Wright Building,1517 12th Ave,Seattle,WA,98122.0,6003500330,3,East,47.61459,-122.31724,1917,1.0,3,30720,0,30720,"Office, Retail Store",Office,29720.0,Retail Store,1000.0,,,,,41.90000153,44.29999924,107.3000031,109.8000031,1288669.5,1361277.25,0.0,272592.0938,930084.0,3585.850098,358585.0,False,,Compliant,,25.53,0.83,30720,1.5,106,0.7217397478562192,0.27825986414670323,0.0
25666,2016,NonResidential,Mixed Use Property,(ID25666) POST OPTIONS,1122 E PIKE ST,Seattle,WA,98122.0,6003500340,3,East,47.61428,-122.31726,1916,1.0,2,20640,0,20640,"Office, Restaurant, Retail Store",Retail Store,9750.0,Office,9212.0,Restaurant,2450.0,,,19.29999924,19.29999924,60.5,60.5,412562.4063,412562.4063,0.0,120915.1016,412562.0,0.0,0.0,False,,Compliant,,2.88,0.14,20640,1.0,107,0.9999990151792947,0.0,0.0
25667,2016,NonResidential,Mixed Use Property,Pike Building,1000 E Pike St,Seattle,WA,98122.0,6003500345,3,East,47.61421,-122.3193,1912,1.0,2,34914,0,34914,"Office, Restaurant, Retail Store",Retail Store,14983.0,Restaurant,10638.0,Office,5837.0,,,42.40000153,41.79999924,133.1000061,131.1999969,1333289.625,1314474.5,0.0,390764.8125,1333290.0,0.0,0.0,False,,Compliant,,9.29,0.27,34914,1.0,111,1.0000002812592201,0.0,0.0
25670,2016,NonResidential,Small- and Mid-Sized Office,Legacy Pine Street,1535 11th Ave,Seattle,WA,98122.0,6003500395,3,East,47.61508,-122.31845,1906,1.0,3,20897,0,20897,"Non-Refrigerated Warehouse, Office, Retail Store",Office,10228.0,Retail Store,3433.0,Non-Refrigerated Warehouse,3400.0,,,56.59999847,60.5,148.1999969,152.3000031,964923.8125,1031474.188,0.0,212556.5,725243.0,2396.810059,239681.0,False,,Compliant,,17.79,0.85,20897,1.5,117,0.7516064901756169,0.24839370414024267,0.0
25671,2016,NonResidential,Retail Store,Capital Hill,1525 11th Ave,Seattle,WA,98122.0,6003500420,3,East,47.61478,-122.31847,1916,1.0,2,36940,0,36940,Retail Store,Retail Store,36940.0,,,,,,100.0,9.100000381,9.100000381,28.60000038,28.60000038,336745.4063,336745.4063,0.0,98694.39844,336745.0,0.0,0.0,False,,Compliant,,2.35,0.06,36940,1.0,107,0.9999987934505048,0.0,0.0
25672,2016,NonResidential,Small- and Mid-Sized Office,Ten Sixteen East Pike Inc,1016 East Pike,Seattle,WA,98122.0,6003500440,3,East,47.61435,-122.31859,1913,1.0,3,22866,0,22866,Office,Office,22866.0,,,,,,,50.5,53.09999847,133.1999969,135.8000031,1153690.125,1213909.875,0.0,257313.9063,877955.0,2757.350342,275735.0,False,,Compliant,,20.76,0.91,22866,1.5,110,0.7609972391850022,0.2390026524670132,0.0
25673,2016,NonResidential,Retail Store,The Ford Building,1521 10th Ave,Seattle,WA,98122.0,6003500470,3,East,47.61466,-122.31984,1920,1.0,1,30240,0,30240,"Restaurant, Retail Store",Retail Store,32205.0,Restaurant,714.0,,,,78.0,38.40000153,40.0,107.6999969,108.3000031,1264626.875,1316900.75,0.0,311067.3125,1061362.0,2032.649902,203265.0,False,,Compliant,,18.19,0.6,30240,0.5,103,0.8392688950248666,0.1607312038185176,0.0
25694,2016,NonResidential,Other,W00342,801 NE 42ND,Seattle,WA,98105.0,4092301550,4,Northeast,47.65729,-122.31937,1962,1.0,2,28586,0,28586,Other,Other,27022.0,,,,,,,187.8999939,187.8999939,590.0999756,590.0999756,5078204.0,5078204.0,0.0,1488336.25,5078203.0,0.0,0.0,False,,Compliant,,35.4,1.24,28586,1.0,61,0.9999998030799866,0.0,0.0
25709,2016,NonResidential,Hotel,Weller & Second Associates,670 S. Weller Street,Seattle,WA,98104.0,5247802370,2,Downtown,47.59766,-122.32394,1908,1.0,3,28800,0,28800,"Hotel, Restaurant",Hotel,21600.0,Restaurant,7200.0,,,,,161.3000031,161.3000031,257.7000122,257.7000122,4644346.0,4644346.0,0.0,357061.5,1218294.0,34260.51953,3426052.0,False,,Compliant,,190.45,6.61,28800,1.5,115,0.2623176653935775,0.7376823346064225,0.0
25711,2016,NonResidential,Restaurant,BUSH GARDEN - RESTURANT & LOUNGE,614 S MAYNARD AVE S,Seattle,WA,98104.0,5247802410,2,Downtown,47.59697,-122.32474,1913,1.0,3,28800,0,28800,Restaurant,,,,,,,,,31.20000076,32.5,62.0,62.79999924,899924.1875,935833.1875,0.0,118085.2969,402907.0,4970.169922,497017.0,False,,Compliant,,29.21,1.01,28800,1.5,110,0.4477121579755295,0.5522876336735866,0.0
25713,2016,NonResidential,Small- and Mid-Sized Office,International Building,666 S. Dearborn St,Seattle,WA,98104.0,5247802530,2,Downtown,47.59644,-122.32415,1979,1.0,3,35202,0,35202,"Bank Branch, Office",Office,24227.0,Bank Branch,9127.0,,,,2.0,108.0999985,108.0999985,339.5,339.5,3605755.5,3605755.5,0.0,1056786.375,3605755.0,0.0,0.0,False,,Compliant,,25.14,0.71,35202,1.5,44,0.9999998613328053,0.0,0.0
25737,2016,NonResidential,Senior Care Community,FAERLAND TERRACE,1421 MINOR AVE,Seattle,WA,98101.0,8725600380,7,East,47.61318,-122.32747,1969,1.0,6,95117,26082,69035,"Parking, Senior Care Community",Senior Care Community,69035.0,Parking,26082.0,,,,1.0,104.3000031,107.6999969,239.8999939,246.8000031,7202141.5,7437745.0,0.0,1262310.5,4307003.0,28951.37891,2895138.0,False,,Compliant,,183.79,1.93,69035,3.0,54,0.5980169925847749,0.40198293799142937,0.0
25743,2016,NonResidential,Worship Facility,(ID25743) FIRST COVENANT CHURCH,400 E PIKE ST,Seattle,WA,98122.0,8725600475,3,East,47.61426,-122.32661,1910,1.0,2,24600,0,24600,Worship Facility,Worship Facility,24600.0,,,,,,69.0,13.5,14.10000038,36.09999847,38.0,331059.5,347690.5938,0.0,75706.79688,258312.0,727.4799805,72748.0,False,,Compliant,,5.66,0.23,24600,1.0,113,0.7802585335868628,0.21974297671566592,0.0
25745,2016,NonResidential,Worship Facility,Trinity Parish of Seattle,609 8th Ave,Seattle,WA,98104.0,8590400490,3,East,47.60514,-122.32613,1900,1.0,1,48850,0,48850,"Office, Other, Worship Facility",Worship Facility,28725.0,Office,4325.0,Other,3700.0,,,28.89999962,34.29999924,47.40000153,53.79999924,1063480.5,1259282.25,815676.125,70317.5,239923.0,78.81000519,7881.0,False,,Compliant,,65.05,1.33,48850,0.5,123,0.22560169180346984,0.007410573113470346,0.7669873824672855
25772,2016,NonResidential,Hospital,Park West Skilled Nursing,1703 California Ave SW,Seattle,WA,98116.0,9274200430,1,Southwest,47.58767,-122.38672,1961,0.0,3,54863,0,54863,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),109726.0,,,,,,100.0,18.60000038,18.79999924,58.29999924,59.09999847,2037720.625,2066851.25,0.0,597221.6875,2037720.0,0.0,0.0,False,,Compliant,,14.21,0.26,54863,3.0,62,0.9999996932847456,0.0,0.0
25839,2016,NonResidential,Warehouse,J D OTT COMPANY (115 S Lucile St),115 S Lucile St,Seattle,WA,98108.0,5263300725,2,Greater duwamish,47.55317,-122.33289,1964,1.0,1,25000,0,25000,"Food Sales, Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,13393.0,Food Sales,7500.0,Office,4107.0,,,79.59999847,81.80000305,155.6000061,157.8999939,1989103.875,2044286.625,0.0,252526.5938,861621.0,11274.83008,1127483.0,False,,Compliant,,65.89,2.64,25000,0.5,59,0.4331704396282472,0.566829623214122,0.0
25842,2016,NonResidential,Warehouse,115 Dawson,115 S Dawson St,Seattle,WA,98134.0,5263300910,2,Greater duwamish,47.55544,-122.33294,1960,1.0,1,25000,0,25000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,24000.0,Office,1000.0,,,,,11.5,13.69999981,24.10000038,26.10000038,287132.5,342696.3125,0.0,42144.60156,143797.0,1433.350098,143335.0,False,,Compliant,,8.61,0.34,25000,0.5,63,0.500803635952043,0.4991946226916145,0.0
25844,2016,NonResidential,Other,Washington machine Works,5201/5211 1st ave so.,Seattle,WA,98108.0,5263300985,2,Greater duwamish,47.55523,-122.33448,1927,1.0,1,22622,0,22622,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,23000.0,,,,,,,33.70000076,37.90000153,64.0,69.0,774075.6875,872014.3125,0.0,92448.89844,315436.0,4586.399902,458640.0,False,,Compliant,,26.56,1.17,22622,0.5,96,0.4075002032666218,0.5925002004406708,0.0
25847,2016,NonResidential,Small- and Mid-Sized Office,Pine Building,400 East Pine Street,Seattle,WA,98122.0,8725600520,3,East,47.61543,-122.32657,1917,1.0,3,27544,0,27544,"Office, Parking",Office,22365.0,Parking,3744.0,,,,94.0,46.09999847,48.79999924,124.0999985,127.0,1031667.5,1092060.75,0.0,237431.0938,810115.0,2215.526123,221553.0,False,,Compliant,,17.41,0.63,27544,1.5,106,0.785248154080651,0.21475233057162313,0.0
25886,2016,NonResidential,Small- and Mid-Sized Office,H2125 - Western Triangle,2125 Western Avenue,Seattle,WA,98121.0,9292600000,7,Downtown,47.61161,-122.34592,1989,1.0,7,47415,0,47415,"Multifamily Housing, Office, Other - Entertainment/Public Assembly, Parking",Office,25884.0,Parking,7000.0,Multifamily Housing,5713.0,,,43.40000153,45.59999847,136.3999939,143.1999969,1478979.25,1552850.625,0.0,433464.0,1478979.0,0.0,0.0,False,,Compliant,,10.31,0.22,47415,3.5,34,0.999999830964498,0.0,0.0
25907,2016,NonResidential,Other,Swedish Cultural Center,1920 Dexter Ave N,Seattle,WA,98109.0,9301300445,7,Magnolia / queen anne,47.63644,-122.34218,1961,1.0,3,22960,0,22960,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,22960.0,,,,,,,98.69999695,106.5999985,153.0,162.1999969,2266983.0,2447325.5,0.0,158947.0,542327.0,17246.55469,1724655.0,False,,Compliant,,95.38,4.15,22960,1.5,62,0.2392285253131585,0.7607710335719324,0.0
25914,2016,NonResidential,Supermarket / Grocery Store,Safeway 1551 - E John St,1410 E John St,Seattle,WA,98112.0,6003501820,3,East,47.62048,-122.31386,1998,1.0,1,44739,0,44739,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,44739.0,Parking,0.0,,,,17.0,326.0,335.3999939,728.7000122,738.5999756,14585813.0,15006878.0,0.0,2423889.75,8270312.0,63155.0,6315500.0,False,,Compliant,,393.07,8.79,44739,0.5,25,0.5670106973125186,0.4329892341277103,0.0
25932,2016,NonResidential,Mixed Use Property,SPBS LLC,5424 Sand Point Way NE,Seattle,WA,98105.0,6012500051,4,Northeast,47.66816,-122.27706,1948,1.0,1,22778,0,22778,"Medical Office, Office, Other, Restaurant, Retail Store",Retail Store,21194.0,Office,12923.0,Restaurant,3720.0,,,56.5,61.20000076,70.0,74.59999847,2470566.0,2675057.75,0.0,65755.79688,224359.0,22462.07031,2246207.0,False,,Compliant,,120.86,5.31,22778,0.5,75,0.09081279350561774,0.9091872064943822,0.0
25935,2016,NonResidential,Worship Facility,Philadelphia church,7704 24th Ave NW,Seattle,WA,98117.0,6021503160,6,Ballard,47.68517,-122.38733,1956,1.0,2,21562,0,21562,"Pre-school/Daycare, Worship Facility",Worship Facility,21052.0,Pre-school/Daycare,400.0,,,,20.0,40.40000153,46.59999847,60.90000153,68.30000305,866806.0,1000251.875,0.0,55624.30078,189790.0,6770.159668,677016.0,False,,Compliant,,37.28,1.73,21562,1.0,67,0.2189532605911819,0.7810467394088181,0.0
25954,2016,NonResidential,Other,MLK Community Center,3201 E Republican,Seattle,WA,98122.0,5317100295,3,Central,47.62322,-122.29006,1959,1.0,1,25753,0,25753,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,25753.0,,,,,,,53.5,62.59999847,75.0,85.30000305,1378130.25,1612521.0,0.0,67861.39844,231543.0,11465.87012,1146587.0,False,,Compliant,,62.51,2.43,25753,0.5,64,0.16801242117717102,0.8319873974176244,0.0
25955,2016,NonResidential,Other,Seattle Tennis Club,922 McGilvra Blvd E,Seattle,WA,98112.0,5317100844,3,East,47.62816,-122.28067,1928,1.0,3,71280,0,71280,Other - Recreation,Other - Recreation,71280.0,,,,,,,319.3999939,325.5,556.0999756,557.2999878,22767828.0,23204450.0,0.0,2206473.0,7528486.0,152393.4063,15239341.0,False,,Compliant,,861.85,12.09,71280,1.5,95,0.33066333775887624,0.6693366183194989,0.0
25965,2016,NonResidential,Senior Care Community,Park Shore Senior Living,1630 43rd Ave. E.,Seattle,WA,98112.0,5318102110,3,East,47.63429,-122.27652,1963,1.0,16,153312,0,153312,"Parking, Senior Care Community, Worship Facility",Senior Care Community,148590.0,Parking,72317.0,Worship Facility,4722.0,,51.0,93.0,99.59999847,159.6000061,167.0,20628680.0,22092840.0,0.0,1924631.5,6566843.0,140618.375,14061838.0,False,,Compliant,,792.6,5.17,153312,8.0,60,0.3183355890924674,0.6816644593837318,0.0
25992,2016,NonResidential,Mixed Use Property,2201 / Enso Condominiums - SEDO,2201 9th Ave. / 820 Blanchard St.,Seattle,WA,98121.0,8729760000,7,Downtown,47.61811,-122.33908,2009,1.0,19,1206670,201857,1004813,"Multifamily Housing, Office, Parking, Restaurant",Office,319361.0,Multifamily Housing,181047.0,Parking,177210.0,20162015,87.0,54.59999847,55.0,153.3999939,152.3999939,27684480.0,27917688.0,0.0,6841566.5,23343425.0,43410.53125,4341053.0,False,,Compliant,,393.29,0.33,1004813,9.5,14,0.843195357109832,0.15680457064752526,0.0
26002,2016,NonResidential,Worship Facility,IGLESIA NI CRISTO,7100 42ND AVENUE SOUTH,Seattle,WA,98118.0,8800000005,2,Southeast,47.53857,-122.28026,1968,1.0,1,24200,0,24200,"Parking, Worship Facility",Worship Facility,24200.0,Parking,0.0,,,,73.0,34.20000076,37.20000076,76.09999847,79.40000153,826488.6875,900697.125,0.0,136674.9063,466335.0,3601.539795,360154.0,False,,Compliant,,22.38,0.92,24200,0.5,55,0.5642363979724768,0.4357639801331219,0.0
26040,2016,NonResidential,Self-Storage Facility,Stor-More Self Storage,2850 SW Yancy Street,Seattle,WA,98126.0,9358000450,1,Delridge,47.56785,-122.37039,1994,1.0,3,66610,0,66610,Self-Storage Facility,Self-Storage Facility,66720.0,,,,,,,9.600000381,11.10000038,20.39999962,22.0,640377.0,742571.5,0.0,96545.70313,329414.0,3109.630127,310963.0,False,,Compliant,,18.81,0.28,66610,1.5,29,0.5144063575050322,0.4855936424949678,0.0
